,Text,Ori_Label,Predict_Label
3146,"A4 Israelis Reject Ultimatum The Israeli prime minister , Ehud Olmert , rejected an ultimatum that had been set by Palestinian militants , who suggested they would kill a captured Israeli soldier unless Israel began to release 1,500 Palestinian prisoners .",/people/person/nationality,/people/person/nationality
3147,"Morehead State University in Kentucky offered such scholarships for two or three years but discontinued them this year , said Carol Becker , director of financial aid .",/location/location/contains,/location/location/contains
3148,"This year , Texas Tech University , in Lubbock , is trying a novel approach : offering scholarships to prospective students who are also elite chess players .",/location/location/contains,/location/location/contains
3149,"The Harveys moved to Fort Belvoir in January , leaving Schofield Barracks in Hawaii , where home was a cinderblock four-family duplex .",/location/location/contains,/location/location/contains
3150,"The leader of the United Nations mission , Bernard Kouchner of France , a doctor and politician , ordered a military operation to close the smelter .",/people/person/nationality,/people/person/nationality
3151,"As the Japanese begin their raids on China , and as the effects of Nazism are felt even in Shanghai , the odium seeks him out .",/location/location/contains,/location/location/contains
3152,"A Sylvia Plath pen-and-ink sketch of the young Ted Hughes , sitting and writing while wearing a dinner jacket and bow tie , is to be offered at auction by Bonhams in London on Oct. 3 .",/people/person/place_lived,/people/deceased_person/place_of_death
3153,"The time has come to bring the show to its natural conclusion , '' said Jana Bennett , the BBC 's director of television .",/business/person/company,/business/person/company
3154,"18 Thousands Protest in Togo About 15,000 protestors streamed into the streets of Lome , the seaside capital , to express their anger at the military 's installation of the son of the nation 's longtime ruler as president .",/location/location/contains,/location/location/contains
3155,Now the couple have given the Israel Museum in Jerusalem $ 12 million for its photography department . '',/location/location/contains,/location/location/contains
3156,"We ca n't let civilian bureaucrats under the current secretary of defense make decisions that could harm the protection of our nation , '' said Representative Phil Gingrey , a Georgia Republican whose district includes the F\/A -22 manufacturing site near Marietta .",/people/person/place_lived,/people/person/place_lived
3157,"In Montclair and Rahway in New Jersey , Fairfield and Stamford in Connecticut and Hempstead on Long Island , local governments pay contractors to haul the trees out of town for mulching at privately owned composting yards .",/location/location/contains,/location/location/contains
3158,"Some towns , including Babylon on Long Island , still do it selectively .",/location/location/contains,/location/location/contains
3159,"Marianne Petronella , the director of resource management for Westchester County , where garbage goes to an incinerator in Peekskill , said the cost of ash disposal was a factor ; the county supports Christmas tree recycling . ''",/location/location/contains,/location/location/contains
3160,"The incinerator , the largest on Long Island , annually burns about 940,000 tons of garbage collected in Hempstead and Brookhaven .",/location/location/contains,/location/location/contains
3161,"Frank Baird , who played at Butler and then professionally for the Indianapolis Kautskys -- a florist named Kautsky owned the team -- recalled John Wooden , an Indiana hotshot before he came the legendary U.C.L.A. coach . ''",/people/person/place_lived,/business/person/company
3162,"A guy like Burmaster , he was a real star in college , at Illinois , and in later life he was a high school basketball coach , in Evanston , Ill. .",/location/location/contains,/people/person/place_lived
3163,"Citing military sources , the Chilean daily La Nacion reported Thursday that the arms at Colonia Dignidad were buried there between 1976 and 1978 , when Chile nearly went to war with neighboring Argentina in a border dispute .",/location/location/contains,/location/location/contains
3164,"The enclave , Colonia Dignidad , was founded in southern Chile in 1961 by Paul Schafer , a former Nazi Luftwaffe medic turned fundamentalist preacher .",/location/location/contains,/location/location/contains
3165,"One of Japan 's most influential lawmakers on economic affairs in the ruling Liberal Democratic Party , the general affairs minister , Heizo Takenaka , has even threatened to rewrite the central bank law to require the bank to cooperate with the government before acting .",/people/person/nationality,/people/person/nationality
3166,"We need a new overall framework for managing the economy , '' said Yoshimasa Hayashi , a Liberal Democrat member of Japan 's upper house who served on a special committee in Parliament for revitalizing the economy .",/people/person/nationality,/people/person/nationality
3167,"Three firefighters were killed yesterday in two blazes at opposite ends of New York City -- two in a desperate plunge from an apartment in the Bronx as they tried to escape a fire that had burst through from the floor below , the other after he had become trapped in the basement of a burning house in Brooklyn .",/location/location/contains,/location/neighborhood/neighborhood_of
3168,"The last time three firefighters died was four months before the Sept. 11 attack , when three men perished on Father 's Day after an explosion in a burning building in Astoria , Queens .",/location/neighborhood/neighborhood_of,/location/location/contains
3169,"The Brooklyn fire broke out several hours later in a two-family house at 577 Jerome Street in East New York where , fire officials said , people attending a birthday party reported smelling smoke .",/location/location/contains,/location/neighborhood/neighborhood_of
3170,"She is the daughter of Lynda and Michael B. Grauer of Nyack , N.Y. Her father is a financial consultant in New York at Ryan Beck & Company , an investment banking firm .",/location/location/contains,/location/location/contains
3171,"Of New York , Washington D.C. , and Geneva , Switzerland .",/location/location/contains,/location/location/contains
3172,"In lieu of flowers , please make a contribution to the charity of your choice , The Guide Dog Foundation for the Blind , 371 East Jericho Turnpike , Smithtown , New York 11787 , or The Irving Sherwood Wright Center on Aging , 1484 First Avenue , New York 10021 .",/location/location/contains,/location/location/contains
3173,"A memorial service will be held in the Beth El chapel at Temple Emanu-El , Fifth Avenue and 65th Street , on Wednesday , October 19 at 11 A.M. MORSE -- Mildred H. Congregation Emanu-El of the City of New York expresses to the family of our devoted member , Mildred H. Morse , our deepest sympathies on the occassion of her passing .",/location/location/contains,/people/person/children
3174,"Representative Charles B. Rangel , the dean of New York 's Congressional delegation , said on Wednesday that he would leave Congress if Democrats failed to win control of the House of Representatives in the fall elections .",/people/person/place_lived,/people/person/place_lived
3175,"Six of the world 's top players -- Vladimir Kramnik , Ruslan Ponomariov , Judit Polgar , Viswanathan Anand , Michael Adams and Veselin Topalov -- are taking part in the M-Tel Masters International Tournament , which began at the Grand Hotel , in Sofia , Bulgaria , on May 11 and concludes today .",/location/location/contains,/people/person/nationality
3176,"GETTING THERE -- From the New York area , take the Saw Mill River Parkway north to the Taconic State Parkway and continue north .",/location/location/contains,/location/location/contains
3177,"Yet Kaesong 's significance is larger still , they say , because it will nudge the North toward embracing economic reforms and opening up to the world , the way Shenzhen did in China two decades ago , and open the path , as the shoes suggest , toward reunification .",/location/location/contains,/people/person/nationality
3178,"In a recent op-ed piece in The Wall Street Journal , Jay Lefkowitz , President Bush 's special envoy for human rights in North Korea , said projects like Kaesong strengthened Kim Jong-il by pumping '' hundreds of millions of dollars into the North , with more to come . ''",/people/person/nationality,/people/person/nationality
3179,"A3 Recent Carnage Eases in Iraq After four days of rampant sectarian violence that killed more than 140 people in Baghdad , the bloodshed eased significantly as Iraq 's security and interior ministers appeared before Parliament and were grilled on their plans for imposing order .",/location/location/contains,/location/location/contains
3180,A9 Iran 's Defiant Call for Patience President Mahmoud Ahmadinejad of Iran said in a defiant speech that the West should be patient in awaiting his country 's response to a package of proposed incentives in return for freezing its nuclear program .,/people/person/nationality,/people/person/nationality
3181,"Assemblyman Darrel J. Aubertine , a Democrat from northern New York , gave $ 10,000 to replace aging wire mesh on a mountain lion 's cage at a state zoo in Watertown .",/location/location/contains,/location/location/contains
3182,"Assembly Speaker Sheldon Silver , a Democrat from Manhattan , has been extremely reluctant to reveal how his chamber spends money for local initiatives , and part of the reason was clear enough after the Assembly 's list was released .",/people/person/place_lived,/people/person/place_lived
3183,"Gottscho offers a glimpse of lost treasures , from the Art Deco Rex Cole showroom in Bay Ridge , Brooklyn , to the swanky interiors of William Paley 's Beekman Place town house .",/location/neighborhood/neighborhood_of,/people/deceased_person/place_of_death
3184,"PAGE A11 Oman Embassy Attacked In Iraq , and 2 Are Killed Gunmen sprayed the Omani Embassy in Baghdad , killing an Iraqi guard and a Sudanese worker and wounding four others , officials said .",/location/country/capital,/location/location/contains
3185,Watching Joe Mantello 's high-octane revival of David Mamet 's play about a dog-eat-dog real estate office in Chicago feels like having espresso pumped directly into your bloodstream .,/people/person/place_of_birth,/people/person/place_lived
3186,One is a reproduction of a letter sent to him in 1950 by Frank Lloyd Wright from Wright 's Taliesin studio in Wisconsin .,/people/person/place_lived,/business/person/company
3187,"A. Edward T. Braverman , a Manhattan co-op lawyer , said that while a co-op shareholder has a right under New York law to attend meetings of the shareholders , the law does not impose an obligation on shareholders to do so .",/location/location/contains,/location/location/contains
3188,Anywhere near Interstate 95 in southern Westchester and in Connecticut towns like Greenwich and Stamford -- particularly this time of year -- that place is often the ancient chili joint on North Main Street in Port Chester with the hundreds and hundreds of dollar bills taped to the walls and ceiling .,/location/location/contains,/location/location/contains
3189,"Miguel Angel , newly arrived from Puebla , Mexico , but with those iPod wires already coming out of his ears .",/location/location/contains,/people/person/place_lived
3190,"A Mobile Society For 15 years , Vilas Jaganath Kamkar had been taking the bus from his village in Maharashtra state to Mumbai , its capital , where he worked as a taxicab driver .",/location/location/contains,/people/person/nationality
3191,"A Fragmented Industry In almost every doorway in the red-light district of Chilakaluripet , in Andhra Pradesh , women drape , wearing bright clothes , garish makeup and come-hither expressions that have served to lure both men and disease .",/location/location/contains,/location/location/contains
3192,"LEMBECK -- Rosemary H. 91 , of Delray Beach , Florida and formerly Short Hills , New Jersey , passed away May 22 , 2005 after a short illness .",/location/location/contains,/location/location/contains
3193,"Her mother was a psychotherapist in Manhattan and the clinical director of the New Hope Counseling Center in Nyack , N.Y. , and Forest Hills , Queens .",/location/location/contains,/location/location/contains
3194,"Only a few days ago , Mr. Netanyahu went to Maale Adumim and E-1 and announced that he would start building 5,000 apartments there immediately , no matter what Washington said , and that Mr. Sharon was risking the unity of Jerusalem and the fate of Israel by his inaction .",/location/location/contains,/people/person/nationality
3195,"A day after the Israeli and Pakistani foreign ministers met in Istanbul , the daily Yediot Aharonot reported that Israel had quietly opened a low-level diplomatic office in Dubai , in the United Arab Emirates , after a year of talks .",/location/country/administrative_divisions,/business/person/company
3196,"Israel has bowed to the United States and frozen a much-criticized plan to add 3,500 housing units near a large West Bank settlement , Maale Adumim , according to Ehud Olmert , Israel 's deputy prime minister and a close ally of Prime Minister Ariel Sharon .",/people/person/nationality,/location/location/contains
3197,"Washington has insisted , without much more than rhetorical force , that Mr. Sharon keep his promises to stop expanding settlements in the West Bank , even if Israel keeps putting up housing within existing settlements in the name of '' natural growth . ''",/location/location/contains,/location/location/contains
3198,"The work , to be completed by Sept. 12 and on view through Dec. 3 , and named after the noted screenwriter -LRB- '' Chinatown '' -RRB- , is a variation on Ms. Morris 's recent painting '' Robert Towne -LRB- Los Angeles -RRB- . ''",/people/person/place_of_birth,/people/person/place_of_birth
3199,"This is the story of another long slide into summertime at Ruby 's Old Thyme Bar and Grill , Coney Island , Brooklyn , New York City , U.S.A. There are dark bars and bright bars , and Ruby 's is both .",/location/location/contains,/location/neighborhood/neighborhood_of
3200,"The Santa Rosa Historical Society and the Bagdad Elementary School say the village was named for Baghdad , Iraq , which is located between the Tigris and the Euphrates Rivers .",/location/country/capital,/location/location/contains
3201,"Woods , who opened with a 71 on Thursday , once saw Watson play at the Dunlop Phoenix tournament in Miyazaki , Japan .",/location/location/contains,/location/location/contains
3202,"6 Clashes in Sudan At least 14 people have been killed in clashes between supporters of an armed rebel group in eastern Sudan and security forces in Port Sudan , on the Red Sea , the local governor said .",/location/location/contains,/location/location/contains
3203,"INTERNATIONAL 3-19 Voting Begins in Iraq Iraqis began casting ballots in the country 's first free elections in more than 50 years , a day after a deadly rocket strike on the American Embassy in Baghdad killed two Americans , wounded five and heightened fears of further attacks .",/location/location/contains,/location/location/contains
3204,"The threat of identity theft from data losses is being greatly exaggerated , '' said Fred H. Cate , the director of the Center for Applied Cybersecurity Research at Indiana University in Bloomington . ''",/location/location/contains,/business/person/company
3205,"When Artie Brown , 36 , a Massachusetts firefighter , used to work with Engine Company 42 in Boston , they would play softball with Lt. Carpluk 's unit , Engine Company 42 in the Bronx . ''",/location/location/contains,/people/person/place_lived
3206,"Barry W. Lynn , executive director of Americans United for Separation of Church and State , said the Restoration Project might have greater impact because it was more homegrown and had ties to a wider array of denominations than previous groups like the Moral Majority . ''",/business/person/company,/business/person/company
3207,"In Australia , where until a few years ago China was regarded with distrust , its strides are even more pronounced , especially given the hardy alliance between John Howard , Australia 's conservative prime minister , and President Bush .",/people/person/nationality,/people/person/nationality
3208,"In an important speech about China 's power last month , the veteran Singapore ambassador to the United States , Chan Heng Chee , said of her region , '' Many countries are comfortable with the current status quo of asymmetrical multipolarity with the United States as the dominant pole and are not inclined to sever or change existing alliances . ''",/people/person/nationality,/people/person/nationality
3209,"The head of the federal police , Mick Keelty , said the events in London , as well as Australia 's own intelligence , suggested that a suicide bombing was a possibility in Australia . ''",/people/person/place_of_birth,/people/person/place_of_birth
3210,"Australia has a small population of Muslims -- fewer than 300,000 out of 22 million -- and nearly half of them live in Sydney .",/location/location/contains,/location/location/contains
3211,"Designed by an innovative librarian , Mary Titcomb of the Washington County Free Library in Hagerstown , Md. , the wagon served farm families in remote areas , according to Mary Baykan , the current director at the library .",/location/location/contains,/location/location/contains
3212,"When President Bill Clinton went to India six years ago , he danced to folk music with women in a rural Rajasthani village , ate bowls of black lentil stew at a posh restaurant in New Delhi , and spotted a rare Bengal tiger at a wildlife reserve south of Jaipur .",/location/location/contains,/people/person/place_lived
3213,"His play , written in 1981 , had its New York premiere at the New Theater of Brooklyn in 1988 and its Manhattan premiere earlier this year at the ArcLight Theater on the Upper West Side .",/location/location/contains,/location/location/contains
3214,"There are some bright spots in the production : Dominic Cuskern gives a fine performance as William Cecil , Elizabeth 's adviser who campaigned for Mary 's execution as being essential to keeping England Protestant ; Richard Bourg as the Earl of Shrewsbury is touching in his appeals on Mary 's behalf ; Sean McNall is credible as the duplicitous Mortimer , who pledges fealty to both queens ; and Beth Dixon delivers a nice turn as Mary 's nurse . ''",/location/location/contains,/people/person/place_lived
3215,"Yet even though buyers are n't getting a large yard or much square feet for their money relative to other Nassau County communities , she said , there are intangibles that come with buying in Roslyn . ''",/location/location/contains,/location/location/contains
3216,"Sprint Nextel 's chief executive , Gary D. Forsee , did not admit defeat , simply saying , '' Sprint Nextel shares with Nextel Partners a commitment of excellence to our customers , employees and shareholders . ''",/business/person/company,/business/person/company
3217,"Public records confirm that Father Fay , who earned $ 28,000 a year , owned part of a condominium in Florida and had the use of an apartment on Manhattan 's Upper East Side with another man .",/location/location/contains,/location/neighborhood/neighborhood_of
3218,"It was a proposed draft of the response that said the Council found the report '' encouraging '' and '' remains convinced that the continued cooperation between Sudan , the Security Council and the African Union '' would '' ensure lasting peace and stability in Darfur . ''",/location/country/administrative_divisions,/location/country/capital
3219,"An article yesterday about the Darfur crisis in Sudan misstated a Security Council response to a report to the Council by a United Nations envoy , Ahmedou Ould-Abdallah .",/location/location/contains,/people/person/nationality
3220,"Hurricanes Katrina and Rita cost southern Louisiana municipalities at least $ 3.3 billion in lost taxes and fees , according to the state legislative office that audits local government books .",/location/location/contains,/location/location/contains
3221,"GREENHOUSE GAS FORUM -- On Thursday , the United States and five Pacific nations -- Australia , China , India , Japan and South Korea -- will open a new forum in Sydney , Australia , on global warming .",/location/location/contains,/people/person/nationality
3222,"After languishing in a storage yard under the Cyclone on Coney Island for the last decade , it is being readied for public display by the New York Aquarium in June .",/location/location/contains,/location/location/contains
3223,"Senator Chuck Hagel and Representative Lee Terry , both Republicans of Nebraska , plan to introduce legislation that would establish a list of infectious diseases like avian influenza that states must report to the Department of Homeland Security and create a commission that would set guidelines for collecting and reporting such information , including rules on protecting patient privacy .",/people/person/place_lived,/people/person/place_lived
3224,"He does not speak for all of Lebanon , nor even necessarily for a majority of the people in Bologna , one of the hamlets that overlook Beirut from the vantage of Mount Lebanon .",/location/country/capital,/location/location/contains
3225,"The others are Mark Green , the former New York City public advocate ; Assemblyman Richard L. Brodsky ; Charlie King , a two-time candidate for lieutenant governor who heads a group that helps the homeless ; Denise O'Donnell , a former United States attorney for western New York ; and Sean P. Maloney , a former aide to Bill Clinton .",/location/location/contains,/people/person/place_lived
3226,"I think that was partly something he created for himself , but the press in England loved to pick up on it , '' said Robert Fox , a producer of '' Pillowman , '' who met Mr. McDonagh about the time of '' Beauty Queen . ''",/people/person/place_of_birth,/people/person/nationality
3227,"At the outdoor SOCRATES SCULPTURE PARK in Long Island City , Queens , a team of 12 artists has assembled a show called '' SPORT . ''",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
3228,"Consider Europe 's '' winter of terror '' in 1951 , when avalanches pummeled 1,489 ill-sited buildings and killed at least 198 people in Switzerland and Austria .",/location/location/contains,/location/location/contains
3229,"The Islands 803 Washington Avenue -LRB- Eastern Parkway -RRB- , Brooklyn ; (718)398-3575 .",/location/location/contains,/location/location/contains
3230,"Mr. Marcolini , the grandson of Italian immigrants , worked in his 20 's for Hermes , the Paris fashion house , and also for the food emporium Fauchon .",/location/location/contains,/business/person/company
3231,"Most of them are people like Ms. Klein , 43 , from Beacon , in Dutchess County , who caught the bug at some point .",/location/location/contains,/location/location/contains
3232,"Neil Welliver , a painter widely admired for his large-scale Maine woods landscapes , died on April 5 in Belfast , Me. , near his home in Lincolnville .",/location/location/contains,/people/deceased_person/place_of_death
3233,"It includes three former Republican senators , Fred Thompson of Tennessee , Alan K. Simpson of Wyoming and Spencer Abraham of Michigan ; two former Republican presidential candidates , Jack F. Kemp and Steve Forbes ; and Prof. Bernard Lewis of Princeton and Prof. Francis Fukuyama of Johns Hopkins .",/people/person/place_lived,/people/person/place_lived
3234,"Mark Gothelf New York , Aug. 1 , 2006 To the Editor : I applaud Katie Couric for her response in late May to a question about whether she 'd go to Iraq as the new CBS anchor .",/people/person/place_lived,/business/person/company
3235,"James B. Jacobs , a law professor at New York University , feels that a case of this kind '' demonstrates the weakness of the entire concept '' of hate-crimes legislation .",/business/person/company,/business/person/company
3236,"A29 Bush 's Immigration Push President Bush traveled to the front lines of the fight to deter illegal immigration , standing along the Rio Grande in El Paso , Texas , to emphasize his message that he intends to strengthen the border .",/location/location/contains,/location/location/contains
3237,"A6 China Calls Spill Contained Water drawn from the Songhua River to supply almost four million people in the northern city of Harbin was fit to drink , the state news media reported , almost a week after pumping was suspended because of a massive chemical spill .",/location/location/contains,/location/location/contains
3238,It has featured segments on the sublime Korean actress Bae Doona and the Hong Kong martial arts star turned 90 's American television cop Sammo Hung .,/people/person/place_of_birth,/people/person/place_lived
3239,"Generally AZN excels at magazine-style news programming , on subjects ranging from the unacknowledged contribution of Chinese-Canadian soldiers in World War II to Japan 's Kamakura festival -LRB- where young children build several hundred small snow houses -RRB- to Jackie Chan , who in a surprisingly far-reaching interview said that as a young man he took up cooking to satisfy his disapproving father .",/location/location/contains,/people/deceased_person/place_of_death
3240,"Less than two years ago he burst onto the Manhattan dining scene in a nervy way , serving inventive Greek cuisine -- moussaka made with braised goat , a tasting menu of offal -- on the Upper West Side .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
3241,"Those comments may be music to the ears of Leslie Moonves , the CBS chief executive , who has openly discussed his desire for a news anchor who would break the old '' voice of God '' model of network news .",/business/person/company,/business/person/company
3242,"This text affirms a new principle , interoperability , which makes France a pioneer country in Europe , '' Renaud Donnedieu de Vabres , the French minister of culture , told the National Assembly on Friday .",/people/person/nationality,/people/person/nationality
3243,"But in the end , she won several major victories : budget cuts totaling more than $ 600 million , Louisiana 's first statewide building code , new power for a state coastal protection authority to oversee hurricane protection projects , and the New Orleans school takeover bill .",/location/location/contains,/location/location/contains
3244,"Dawn E. Hudson , president and chief executive of Pepsi-Cola North America , offered an example .",/business/person/company,/business/person/company
3245,"Bosnians who fled to the United States began yearning for tastes of home , said Peter Menikou , owner of Euromarket in Astoria , Queens , which specializes in foods of southeastern Europe .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
3246,"Mr. Simunovic said his company did business with 215 stores in New York City , virtually all outside Manhattan .",/location/location/contains,/location/neighborhood/neighborhood_of
3247,"NBC announced this week that '' The Apprentice , '' the reality show with Donald Trump , will be based in Los Angeles for the late 2006 season -- the first time it will be filmed outside the New York area .",/people/person/place_lived,/people/person/place_lived
3248,"Some dishes are from Goa and southern India , many of them fragrant with mint : 150 East 50th Street , (212) 644-8888 .",/location/location/contains,/location/location/contains
3249,"A work that he paints on Long Island tends to disappoint him when he 's back in New York , he said , where the light is far more gray .",/location/location/contains,/location/location/contains
3250,"Christopher Benfey , the Mellon professor of English at Mount Holyoke College , is the author of '' Degas in New Orleans '' and '' The Great Wave . ''",/business/person/company,/business/person/company
3251,"Consider how little effect the sanctions have had on Sudan 's economy -- it 's one of the fastest growing in the world , even as Darfur burns . ''",/location/country/administrative_divisions,/location/country/capital
3252,"In the 1990s , with the Soviet Union gone , aid to Africa dipped ; Americans were turning inward , and foreign policy focused far more on building trade relations with dynamic new partners , especially in Asia and Eastern Europe .",/location/location/contains,/business/person/company
3253,"THE rally was supposed to be against Ethiopia , Somalia 's neighbor and historic archenemy , which in the past few weeks had sent troops streaming across the border in an attempt to check the power of the increasingly powerful Islamists who rule Mogadishu .",/location/country/capital,/location/country/capital
3254,"Somalia may be the place that best illustrates a trend sweeping across the African continent : After Sept. 11 , 2001 , the United States concluded that anarchy and misery aid terrorism , and so it tried to re-engage Africa .",/location/location/contains,/location/location/contains
3255,"She graduated cum laude from Claremont McKenna College in Claremont , Calif. , and received an M.B.A. from Columbia .",/location/location/contains,/location/location/contains
3256,"But Lt. Gov. Mary Fallin of New Mexico , in a visit to the incident command center in Shawnee that is serving as firefighting headquarters , said Oklahoma was still waiting for the White House response to the state 's request for a federal declaration of emergency to cover some of the state 's expenses . ''",/people/person/place_lived,/location/location/contains
3257,"In describing Falls Road , '' the main artery of Catholic Belfast , '' Mr. Emmrich tells us '' No Union Jack here '' -LRB- indicating the flag of the United Kingdom , of which Northern Ireland is an integral part -RRB- .",/location/location/contains,/location/location/contains
3258,"As someone who travels to Belfast , Northern Ireland , frequently , I believe that Stuart Emmrich captured the flavor of the '' new '' Belfast very well in '' Belfast Is Ready for the Party to Begin '' -LRB- Aug. 21 -RRB- .",/location/country/capital,/people/person/place_lived
3259,He then repeated that his one-China policy -- calling for peaceful reunification of China and Taiwan -- was unchanged .,/location/country/administrative_divisions,/people/person/nationality
3260,"A later Defense Department report detailed China 's missile buildup opposite Taiwan , and its rapid modernization of its comparatively small but effective nuclear arsenal .",/location/administrative_division/country,/location/location/contains
3261,"At a midday news conference with Prime Minister Junichiro Koizumi , Mr. Bush was asked whether he was urging China to follow Taiwan 's path to a Chinese-style democracy .",/location/country/administrative_divisions,/people/person/nationality
3262,"Fifteen years ago , when Mr. Bush 's father visited Japan , it was Tokyo 's own rise that was paramount .",/location/country/capital,/people/deceased_person/place_of_death
3263,It is a measure of how much has changed in American perceptions of power in Asia that Mr. Bush spent so much of his time in Kyoto discussing China -- a country whose rapid rise has become a preoccupation of the Japanese .,/location/location/contains,/people/person/nationality
3264,"President Bush planned to open his tour of Asia on Wednesday with a carefully couched warning to China 's leaders , telling them they are finding '' that once the door to freedom is opened even a crack , it can not be closed . ''",/location/location/contains,/people/person/nationality
3265,At issue is how the United States should treat President Hu Jintao 's claims that China 's ambition is simply for a '' peaceful rise '' to superpower status .,/people/person/nationality,/people/person/nationality
3266,"In the late 1980 's , Janice Brand was renting an apartment in the Beacon Hill neighborhood of Boston . ''",/location/location/contains,/location/location/contains
3267,"In California , 26 percent of all homes sold between 1990 and 1995 went for less than the owners had originally paid , according to John Karevoll , an analyst at DataQuick Information Systems in San Diego .",/location/location/contains,/business/company/place_founded
3268,"His father , who retired as the senior vice president in charge of upstate New York operations for Chase Manhattan Bank , in Rochester , is now the president of Provident Bank in Baltimore .",/location/location/contains,/business/company/place_founded
3269,"The person either goes on the Supreme Court or they do n't go on the Supreme Court by 51 votes , '' said Senator Sam Brownback , Republican of Kansas . ''",/people/person/place_lived,/people/person/place_lived
3270,"Visitation Becker Funeral Home , 219 Kinderkamack Road , Westwood , New Jersey , Monday and Tuesday 2-4 and 7-9 PM .",/location/location/contains,/location/location/contains
3271,"Amansala , a resort in Tulum , Mexico , known for its Bikini Boot Camp programs , agrees .",/location/location/contains,/location/location/contains
3272,"Italy had taken a 1-0 lead , after Francesca Schiavone beat Dinara Safina , 7-5 , 6-3 .",/people/person/nationality,/people/person/nationality
3273,"Trade talks initiated in Doha , Qatar , in 2001 , were intended to redress the balance but have gone nowhere .",/location/country/capital,/location/location/contains
3274,"The last major international meeting , in 2003 in Cancun , Mexico , ended in failure and recrimination , and there 's been little progress since .",/location/location/contains,/location/location/contains
3275,A previously unknown group led by a Republican political consultant in Houston is financing television advertisements against nine Democratic House candidates from North Carolina to Arizona .,/location/location/contains,/location/location/contains
3276,"The advertisements will focus on Representatives Chris Chocola of Indiana , Thelma Drake of Virginia , Don Sherwood of Pennsylvania and James T. Walsh of New York .",/people/person/place_lived,/people/person/place_lived
3277,"A disc jockey in Pittsburgh , another acquaintance from the used-records circuit , told him about a trumpeter named Danny Conn , who had played in a local nightclub with Dodo Marmarosa -- a brilliant pianist who in the 1940 's had accompanied every jazz giant who came to Los Angeles .",/people/person/place_of_birth,/people/deceased_person/place_of_death
3278,"14 1 THE CHRISTMAS THIEF , by Mary Higgins Clark and Carol Higgins Clark .",/people/person/children,/people/person/children
3279,"6 \* 1 JOY OF COOKING , by Irma S. Rombauer , Marion Rombauer Becker and Ethan Becker .",/people/person/children,/people/person/children
3280,Mayor John M. Fabrizi of Bridgeport tried one and said they were easy to ride . '',/people/person/place_lived,/people/person/place_lived
3281,"School-based marketing has been banned in Belgium , France , Luxembourg , Portugal and Vietnam .",/location/administrative_division/country,/business/company/place_founded
3282,"To the Editor : Jill Lepore is right to let readers know that New York City not only tolerated slavery until 1827 , but also burned some blacks at the stake and hanged others for various acts of rebellion -LRB- '' New York 's Buried History , '' Op-Ed , Oct. 9 -RRB- .",/location/location/contains,/location/location/contains
3283,"The cameras did not capture Mr. Bush anywhere near a dictator or former dictator , like Gen. Wojciech Jaruzelski of Poland , who tried and failed to repress the Solidarity movement .",/people/person/nationality,/people/person/nationality
3284,"Later he could be seen talking happily with Prime Minister Junichiro Koizumi of Japan and Prime Minister Silvio Berlusconi of Italy , and greeting decorated Russian World War II veterans in a lunch at the Kremlin after the parade .",/people/person/nationality,/people/person/nationality
3285,"President Aleksandr G. Lukashenko of Belarus , who was recently warned by Secretary of State Condoleezza Rice not to hold a '' sham election '' next year in what she has termed the last dictatorship of Europe , was in Moscow on Sunday but gone by Monday .",/location/location/contains,/people/person/nationality
3286,"Angel M. Otero , the chief of the space operations division at NASA 's Glenn Research Center in Cleveland , acknowledged that computer simulations or wind tunnel tests could go only so far .",/location/location/contains,/business/person/company
3287,"As anticipated , the storm did not deliver a knockout blow to Fort Lauderdale , Miami and other southern Florida cities .",/location/location/contains,/location/location/contains
3288,"When the electricity industry was deregulated in New York , Con Ed began charging electricity users in its region , which includes New York City and most of Westchester , two separate charges for electrical service .",/location/location/contains,/location/location/contains
3289,"Mr. Jeffs , 50 , has been held in the Purgatory Jail in Washington County since his arrest on Aug. 28 after a traffic stop by the Nevada police northeast of Las Vegas .",/location/location/contains,/location/location/contains
3290,"In 1840 , New York -- which , like most states , did not require pre-Election Day registration -- adopted a registration law that applied only to New York City , aimed at the growing Irish Catholic population .",/location/location/contains,/location/location/contains
3291,"He said they are also examining the university 's hiring of State Senator Wayne R. Bryant of Camden to a $ 38,220 a year job , and investigating whether the former dean of the osteopathic school , Dr. R. Michael Gallagher , pressured accountants to falsify financial reports and spent thousands of dollars of university money on lavish perks .",/people/person/place_lived,/people/person/place_lived
3292,"Her father , Pedia , lives in Jerusalem , and relatives said Ms. Parsy would be buried in Israel .",/location/location/contains,/people/deceased_person/place_of_death
3293,"Ms. Parsy 's apartment was separate from but in the same three-story brick building as that of her mother , at 18 Rupert Avenue in the Willowbrook section of Staten Island .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
3294,"Known as Lizzie to her friends , she was raised in the Midwood section of Brooklyn and attended religious school there .",/location/location/contains,/location/neighborhood/neighborhood_of
3295,"We recognize that aspects of the transfer agency arrangements entered into six years ago did not reflect the way we think the business should be done , '' said Robert B. Willumstad , president and chief operating officer of Citigroup .",/business/person/company,/business/person/company
